Country Name,Country Code,Series Name,Series Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Pakistan,PAK,Emission Totals - Direct emissions (N2O) - Manure applied to Soils,CC.DEN.SAS,,2.2766,2.3299,2.388,2.4457,2.5077,2.6769,2.7181,2.7614,2.8073,2.8573,2.9101,2.9778,3.0754,3.178,3.2896,3.4077,3.53,3.6567,3.7918,3.7395,3.8709,3.9687,4.0771,4.1801,4.2915,4.7267,4.8349,4.9657,5.0686,5.1755,5.2646,5.3993,5.5552,5.7805,5.9874,6.1872,6.3643,6.3211,6.4936,6.6272,6.7909,7.0126,7.2047,7.3758,7.5569,8.2286,8.5103,8.8063,9.1186,9.2678,9.7981,10.1549,10.3396,10.7287,11.1355,12.3853,13.7373,14.3686,15.0337,,,
Pakistan,PAK,Emission Totals - Direct emissions (N2O) - Manure left on Pasture,CC.DEN.MLP,,11.8966,12.2174,12.5599,12.909,13.2939,14.0505,14.3319,14.6326,14.9346,15.354,15.7801,16.3354,16.9918,17.6918,18.4456,19.2528,20.1129,21.0292,22.013,21.2131,21.8805,22.4479,23.0449,23.6456,24.2728,26.378,27.0441,27.7965,28.4923,29.2132,29.9252,30.7303,31.592,32.5889,33.5779,33.8944,34.777,35.3201,36.3324,37.1236,38.0808,39.1582,40.229,41.2644,42.3628,44.6444,45.9866,47.3854,48.8393,49.6623,51.9236,53.538,54.8677,56.5933,58.3811,61.5761,64.9871,67.2583,69.614,,,
Pakistan,PAK,Emission Totals - Direct emissions (N2O) - Synthetic Fertilizers,CC.DEN.SFE,,0.6546,0.6468,1.0626,1.3223,1.0881,1.6937,2.7884,3.1982,4.2832,3.9524,5.4053,6.0693,5.3734,5.7027,6.9685,8.03,8.7073,10.7533,12.1912,13.2562,13.0833,14.9927,14.3678,14.685,17.7279,20.9404,20.141,20.8128,23.0621,23.1258,22.9878,25.7136,26.0755,27.3133,31.2872,31.1941,32.8053,32.872,34.8559,35.5866,36.011,37.4783,38.5944,40.3893,44.2951,45.084,42.6494,46.0123,54.2441,51.3941,50.0868,44.7978,50.9073,49.3313,49.6651,50.9443,54.1659,54.1659,53.092,,,
Pakistan,PAK,Emission Totals - Emissions (CH4) - AFOLU,CC.ECH.AFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2421.0434,2460.8845,2486.5661,2561.8863,2599.2145,2652.2067,2779.3856,2845.9348,2919.9224,3001.6167,3039.3163,3068.4544,3153.9356,3262.2745,3342.5147,3435.4028,3691.0198,3785.5614,3957.0807,4056.9028,4016.1341,4246.4714,4331.9568,4518.9482,4663.4742,4775.7512,4915.7035,5088.9604,5226.0426,5410.9098,,,
Pakistan,PAK,Emission Totals - Emissions (CH4) - Burning - Crop residues,CC.ECH.BCR,,8.7721,9.0954,9.6161,9.5851,10.1584,10.2036,10.6608,11.3188,11.7586,11.776,11.444,11.1688,11.3378,11.7737,11.6709,12.1103,12.8755,13.0758,13.4569,13.6855,13.9197,14.5321,14.7121,14.6555,14.3624,14.6353,14.8806,14.7397,15.3455,15.3908,15.4913,15.2992,16.1062,15.8936,16.2061,16.6142,16.3965,16.9937,17.2488,17.0381,16.2099,16.303,16.8176,17.1517,17.4289,17.295,17.6456,18.6521,18.3825,17.6595,18.1004,17.4872,18.7072,19.3141,19.2103,19.7843,19.7297,19.3174,19.518,,,
Pakistan,PAK,Emission Totals - Emissions (CH4) - Emissions on agricultural land,CC.ECH.EAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2423.62,2463.3006,2488.8995,2564.2372,2601.8597,2654.4268,2781.8047,2848.1796,2921.647,3003.4013,3040.8184,3069.8912,3155.5532,3264.591,3345.3012,3438.3082,3694.2336,3789.385,3959.8522,4059.7474,4018.7087,4248.7278,4333.515,4520.473,4664.8586,4776.8531,4916.6787,5090.031,5227.0094,5411.8374,,,
Pakistan,PAK,Emission Totals - Emissions (CH4) - Enteric Fermentation,CC.ECH.EFE,,949.0818,968.5754,988.9604,1010.0954,1032.4163,1096.158,1112.408,1129.643,1147.888,1168.42,1188.373,1213.526,1240.489,1268.746,1298.451,1329.7321,1362.741,1397.4401,1434.122,1425.0351,1474.123,1505.076,1536.771,1569.242,1602.497,1809.8193,1844.5513,1882.5283,1919.4483,1957.4347,1996.5922,2036.6787,2077.9743,2120.483,2164.19,2266.492,2319.533,2374.543,2437.881,2491.152,2552.938,2617.143,2686.385,2752.561,2824.94,3066.025,3161.176,3260.499,3363.075,3393.583,3578.367,3691.197,3801.034,3920.203,4043.17,4168.18,4299.599,4436.761,4576.583,,,
Pakistan,PAK,Emission Totals - Emissions (CH4) - Farm-gate emissions,CC.ECH.FGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2423.62,2463.3006,2488.8995,2564.2372,2601.8597,2654.4268,2781.8047,2848.1796,2921.647,3003.4013,3040.8184,3069.8912,3155.5532,3264.591,3345.3012,3438.3082,3694.2336,3789.385,3959.8522,4059.7474,4018.7087,4248.7278,4333.515,4520.473,4664.8586,4776.8531,4916.6787,5090.031,5227.0094,5411.8374,,,
Pakistan,PAK,Emission Totals - Emissions (CH4) - Fires in humid tropical forests,CC.ECH.FTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Pakistan,PAK,Emission Totals - Emissions (CH4) - Fires in organic soils,CC.ECH.FOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Pakistan,PAK,Emission Totals - Emissions (CH4) - Forest fires,CC.ECH.FFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0832,0.0832,0.0832,0.0832,0.0832,0.0832,0.0476,0.0168,0.1475,0.1057,0.0878,0,0.0945,0,0.0298,0.1542,0.0075,0.2637,0,0.102,0,0.0124,0.1517,0,0.0025,0,0.0871,0.0672,0.0746,0.0448,,,
Pakistan,PAK,Emission Totals - Emissions (CH4) - IPCC Agriculture,CC.ECH.IPA,,1201.3108,1218.5329,1254.983,1287.4125,1317.1851,1388.8536,1408.2982,1446.5684,1476.2013,1481.6942,1496.2017,1526.0002,1559.389,1602.7791,1649.0193,1688.2222,1744.9434,1799.5862,1840.0117,1817.9089,1876.9358,1911.089,1948.2166,1983.0427,1999.549,2254.5676,2277.8246,2329.6005,2379.0004,2420.9602,2460.8013,2486.4829,2561.8031,2599.1313,2652.1235,2779.338,2845.9179,2919.7749,3001.511,3039.2284,3068.4544,3153.8411,3262.2745,3342.4849,3435.2486,3691.0123,3785.2978,3957.0807,4056.8009,4016.1341,4246.459,4331.8051,4518.9482,4663.4717,4775.7512,4915.6165,5088.8933,5225.968,5410.865,,,
Pakistan,PAK,Emission Totals - Emissions (CH4) - Land Use change,CC.ECH.LUC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Pakistan,PAK,Emission Totals - Emissions (CH4) - LULUCF,CC.ECH.LUL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0832,0.0832,0.0832,0.0832,0.0832,0.0832,0.0476,0.0168,0.1475,0.1057,0.0878,0,0.0945,0,0.0298,0.1542,0.0075,0.2637,0,0.102,0,0.0124,0.1517,0,0.0025,0,0.0871,0.0672,0.0746,0.0448,,,
Pakistan,PAK,Emission Totals - Emissions (CH4) - Manure Management,CC.ECH.MMA,,73.4304,74.8582,76.3518,77.9323,79.5417,85.1571,86.478,87.9319,89.4747,91.019,92.4775,94.1689,95.8931,97.6728,99.5359,101.4662,103.4529,105.4863,107.6027,108.5543,112.2531,114.5468,116.9434,119.3551,121.8416,140.929,143.5728,146.4946,149.2407,152.0273,154.8222,157.8994,161.1991,164.9811,168.7458,180.8987,185.4596,188.7485,193.9704,198.158,203.191,208.6997,214.4156,219.7489,225.6009,246.0949,254.1429,262.578,271.3172,273.5344,289.7876,299.5241,308.5917,318.9503,329.6797,345.7104,363.1417,376.2783,389.7994,,,
Pakistan,PAK,Emission Totals - Emissions (CH4) - On-farm energy use,CC.ECH.OEU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6598,2.4993,2.4166,2.4341,2.7284,2.3033,2.4667,2.2617,1.8721,1.8903,1.59,1.4368,1.7121,2.3165,2.8163,3.0596,3.2213,4.0873,2.7715,2.9466,2.5745,2.2688,1.71,1.5248,1.3868,1.1019,1.0622,1.1377,1.0414,0.9724,,,
Pakistan,PAK,Emission Totals - Emissions (CH4) - Rice Cultivation,CC.ECH.RCA,,170.0265,166.0039,180.0547,189.7997,195.0687,197.3349,198.7514,217.6747,227.08,210.4792,203.9072,207.1366,211.6691,224.5866,239.3614,244.9136,265.874,283.584,284.83,270.634,276.64,276.934,279.79,279.79,260.848,289.184,274.82,285.838,294.966,295.778,293.566,276.276,306.194,297.444,302.652,315.154,324.422,339.304,352.156,332.724,295.988,311.5,344.484,352.744,366.996,361.368,352.156,414.764,403.634,331.142,359.968,323.232,390.4837,404.6904,383.5293,381.3618,406.0833,393.4042,424.7551,,,
Pakistan,PAK,Emission Totals - Emissions (CH4) - Savanna fires,CC.ECH.SVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3296,0.3296,0.3296,0.3296,0.3296,0.3296,0.1791,0.1068,0.1858,0.2548,0.1563,0.1275,0.1954,0.1723,0.2793,0.2828,0.2294,0.1773,0.5876,0.3922,0.2152,0.236,0.3648,0.1317,0.3139,0.1619,0.5799,0.3397,0.2072,0.2095,,,
Pakistan,PAK,Emission Totals - Emissions (CO2) - AFOLU,CC.ECO.AFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8046.7602,8046.7602,8046.7602,8046.7602,8046.7602,8046.7602,8046.7602,8046.7602,8046.7602,8046.7602,8046.7602,7065.3035,7065.3035,7065.3035,7065.3035,7065.3035,7065.3035,7065.3035,7065.3035,7065.3035,7065.3035,5453.1763,5453.1763,5453.1763,5453.1763,5453.1763,6995.417,6995.417,6995.417,6995.417,,,
Pakistan,PAK,Emission Totals - Emissions (CO2) - Drained organic soils (CO2),CC.ECO.DOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,PAK,Emission Totals - Emissions (CO2) - Emissions on agricultural land,CC.ECO.EAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10465.5262,10295.2654,10187.9164,10181.2554,10322.8413,10053.0346,10014.8635,9962.4441,9778.8179,9802.8414,9863.6398,8742.4679,8687.489,8884.0723,8960.5808,8929.2029,9088.4235,9462.0051,8845.0701,8817.0445,8572.5118,6740.6186,6514.8077,6495.566,6486.7279,6396.4113,7970.8457,7964.0691,7985.9938,7978.6191,,,
Pakistan,PAK,Emission Totals - Emissions (CO2) - Farm-gate emissions,CC.ECO.FGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2418.7661,2248.5053,2141.1563,2134.4953,2276.0812,2006.2744,1968.1033,1915.6839,1732.0578,1756.0812,1816.8796,1677.1644,1622.1855,1818.7689,1895.2773,1863.8994,2023.12,2396.7016,1779.7667,1751.741,1507.2083,1287.4423,1061.6314,1042.3897,1033.5516,943.235,975.4287,968.6521,990.5768,983.2021,,,
Pakistan,PAK,Emission Totals - Emissions (CO2) - Fires in organic soils,CC.ECO.FOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Pakistan,PAK,Emission Totals - Emissions (CO2) - Forestland,CC.ECO.FOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Pakistan,PAK,Emission Totals - Emissions (CO2) - Land Use change,CC.ECO.LUC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8046.7602,8046.7602,8046.7602,8046.7602,8046.7602,8046.7602,8046.7602,8046.7602,8046.7602,8046.7602,8046.7602,7065.3035,7065.3035,7065.3035,7065.3035,7065.3035,7065.3035,7065.3035,7065.3035,7065.3035,7065.3035,5453.1763,5453.1763,5453.1763,5453.1763,5453.1763,6995.417,6995.417,6995.417,6995.417,,,
Pakistan,PAK,Emission Totals - Emissions (CO2) - LULUCF,CC.ECO.LUL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8046.7602,8046.7602,8046.7602,8046.7602,8046.7602,8046.7602,8046.7602,8046.7602,8046.7602,8046.7602,8046.7602,7065.3035,7065.3035,7065.3035,7065.3035,7065.3035,7065.3035,7065.3035,7065.3035,7065.3035,7065.3035,5453.1763,5453.1763,5453.1763,5453.1763,5453.1763,6995.417,6995.417,6995.417,6995.417,,,
Pakistan,PAK,Emission Totals - Emissions (CO2) - Net Forest conversion,CC.ECO.NFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8046.7602,8046.7602,8046.7602,8046.7602,8046.7602,8046.7602,8046.7602,8046.7602,8046.7602,8046.7602,8046.7602,7065.3035,7065.3035,7065.3035,7065.3035,7065.3035,7065.3035,7065.3035,7065.3035,7065.3035,7065.3035,5453.1763,5453.1763,5453.1763,5453.1763,5453.1763,6995.417,6995.417,6995.417,6995.417,,,
Pakistan,PAK,Emission Totals - Emissions (CO2) - On-farm energy use,CC.ECO.OEU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2418.7661,2248.5053,2141.1563,2134.4953,2276.0812,2006.2744,1968.1033,1915.6839,1732.0578,1756.0812,1816.8796,1677.1644,1622.1855,1818.7689,1895.2773,1863.8994,2023.12,2396.7016,1779.7667,1751.741,1507.2083,1287.4423,1061.6314,1042.3897,1033.5516,943.235,975.4287,968.6521,990.5768,983.2021,,,
Pakistan,PAK,Emission Totals - Emissions (CO2eq) (AR5) - AFOLU,CC.EAR.AFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98288.9634,99662.803,101744.4105,104475.9545,106334.5207,109817.4977,113443.6428,116252.2991,118693.8438,122088.6383,123904.902,124082.4913,127472.3178,131480.7349,134864.1417,139489.5455,147926.178,150472.4693,157064.5833,163551.0146,161561.578,167186.1753,168265.6169,176390.5081,180781.9903,184784.6804,192465.5451,200345.6735,205167.842,211089.1634,,,
Pakistan,PAK,Emission Totals - Emissions (CO2eq) (AR5) - Agricultural Soils,CC.EAR.AGS,,5774.4161,5919.8573,6233.5778,6498.9045,6608.9736,7097.4561,7649.9154,8078.7866,8625.938,8708.3351,9333.449,9817.7409,9911.3523,10320.9166,11116.8328,11903.8689,12571.0838,13654.4762,14673.9049,14754.8771,15041.8253,15947.075,16053.4665,16322.8695,17663.9073,19816.7959,19667.2293,20272.209,21474.8289,21794.403,22042.4738,23390.7298,23989.3928,24776.6396,26748.6053,26815.7945,27745.4098,28117.6531,29205.844,29955.4766,30289.4255,31256.7326,32210.8369,33324.3512,35325.4674,36545.9916,36408.8291,38157.4716,41820.6505,40968.1257,41696.8831,40343.1601,43218.7988,43513.9456,44334.36,46382.5521,49249.4732,50167.541,50835.9953,,,
Pakistan,PAK,Emission Totals - Emissions (CO2eq) (AR5) - Burning - Crop residues,CC.EAR.BCR,,305.8848,317.16,335.3157,334.2375,354.2273,355.8028,371.7445,394.6922,410.0284,410.6336,399.0555,389.4599,395.3527,410.5531,406.9703,422.2893,448.975,455.9595,469.2474,477.219,485.3842,506.7407,513.0177,511.0443,500.8215,510.3373,518.8917,513.9776,535.1034,536.6814,540.188,533.4892,561.6306,554.2168,565.1128,579.3445,571.7522,592.5754,601.4721,594.1242,565.2436,568.4923,586.4349,598.0865,607.7505,603.0839,615.307,650.4066,641.0029,615.7933,631.167,609.7851,652.326,673.4892,669.8718,689.8868,687.9805,673.605,680.5985,,,
Pakistan,PAK,Emission Totals - Emissions (CO2eq) (AR5) - Crop Residues,CC.EAR.CRE,,613.4402,627.672,651.5525,680.0262,711.0511,669.1084,722.4716,886.4066,930.6539,960.2027,901.6846,925.4439,986.52,985.3062,1018.3976,1091.8437,1158.7688,1138.2749,1238.8875,1280.6563,1347.7749,1343.8018,1416.6959,1321.9819,1329.4692,1524.2752,1377.116,1428.7895,1553.7522,1552.5426,1559.1401,1612.2696,1718.5128,1634.9957,1783.6881,1805.8969,1798.6654,1967.8233,1946.6274,2111.711,1903.0616,1900.2619,2019.6526,2078.5044,2258.7529,2231.8177,2388.8896,2371.8859,2535.3322,2337.8622,2573.5209,2397.3783,2604.1452,2723.9427,2671.0659,2742.91,2842.6333,2762.4024,2769.0142,,,
Pakistan,PAK,Emission Totals - Emissions (CO2eq) (AR5) - Drained organic soils,CC.EAR.DOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,PAK,Emission Totals - Emissions (CO2eq) (AR5) - Drained organic soils (CO2),CC.EAR.DOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,PAK,Emission Totals - Emissions (CO2eq) (AR5) - Drained organic soils (N2O),CC.EAR.DON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,PAK,Emission Totals - Emissions (CO2eq) (AR5) - Emissions on agricultural land,CC.EAR.EAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100875.3961,102067.0851,104044.4056,106771.4269,108787.0445,111975.0423,115563.7045,118321.4021,120554.4984,123976.9311,125859.9477,125884.3773,129203.1638,133426.8803,136886.5907,141462.0196,150075.2997,153011.0185,158948.627,165403.0204,163157.7554,168547.2204,169380.0938,177493.099,181868.3162,185765.334,193472.0563,201349.2939,206190.1915,212102.2522,,,
Pakistan,PAK,Emission Totals - Emissions (CO2eq) (AR5) - Enteric Fermentation,CC.EAR.EFE,,26574.2903,27120.1123,27690.8923,28282.6723,28907.6556,30692.424,31147.424,31630.004,32140.864,32715.76,33274.444,33978.728,34733.6931,35524.8891,36356.6291,37232.4982,38156.748,39128.3222,40155.4171,39900.9822,41275.4451,42142.1291,43029.5891,43938.776,44869.9171,50674.9403,51647.4352,52710.7912,53744.5512,54808.1704,55904.582,57027.0035,58183.2792,59373.524,60597.32,63461.776,64946.924,66487.204,68260.668,69752.256,71482.264,73280.004,75218.78,77071.708,79098.32,85848.7012,88512.928,91293.972,94166.1,95020.324,100194.276,103353.516,106428.952,109765.684,113208.76,116709.04,120388.772,124229.308,128144.324,,,
Pakistan,PAK,Emission Totals - Emissions (CO2eq) (AR5) - Farm-gate emissions,CC.EAR.FGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92828.636,94020.325,95997.6455,98724.6668,100740.2844,103928.2822,107516.9443,110274.642,112507.7382,115930.171,117813.1876,118819.0739,122137.8603,126361.5768,129821.2872,134396.7161,143009.9963,145945.715,151883.3235,158337.7169,156092.4519,163094.0441,163926.9175,172039.9227,176415.1399,180312.1577,186476.6393,194353.8769,199194.7745,205106.8352,,,
Pakistan,PAK,Emission Totals - Emissions (CO2eq) (AR5) - Fires in humid tropical forests,CC.EAR.FTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Pakistan,PAK,Emission Totals - Emissions (CO2eq) (AR5) - Fires in organic soils,CC.EAR.FOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Pakistan,PAK,Emission Totals - Emissions (CO2eq) (AR5) - Forest fires,CC.EAR.FFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1276,4.1276,4.1276,4.1276,4.1276,4.1276,2.0311,0.718,6.2935,4.5089,3.7472,0,4.9337,0,1.558,8.0498,0.3896,13.7625,0,5.3233,0,0.6492,7.92,0,0.1299,0,4.5442,3.5056,3.895,2.3371,,,
Pakistan,PAK,Emission Totals - Emissions (CO2eq) (AR5) - Forestland,CC.EAR.FOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Pakistan,PAK,Emission Totals - Emissions (CO2eq) (AR5) - IPCC Agriculture,CC.EAR.IPA,,39704.4833,40340.1976,41684.6174,42864.0899,43818.7241,46331.6214,47435.915,48944.811,50328.8762,50570.2176,51605.1045,52929.4679,53971.031,55611.061,57714.7226,59617.0432,61892.8077,64523.2447,66693.9696,66148.6246,68104.3947,69981.3269,71141.0841,72397.043,74211.1195,83537.2851,84052.8897,86121.905,88723.3728,90238.0756,91611.9152,93693.5227,96425.0668,98283.633,101766.61,105394.8516,108204.821,110640.7901,114037.3693,115854.3946,117017.1878,120402.0805,124415.4314,127797.2802,132416.1923,140860.485,143393.4033,149999.2798,156480.3879,154496.2746,161732.3499,162804.5207,170937.3318,175328.6842,179331.5041,185465.5839,193346.7509,198168.5299,204091.4093,,,
Pakistan,PAK,Emission Totals - Emissions (CO2eq) (AR5) - Land Use change,CC.EAR.LUC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8046.7602,8046.7602,8046.7602,8046.7602,8046.7602,8046.7602,8046.7602,8046.7602,8046.7602,8046.7602,8046.7602,7065.3035,7065.3035,7065.3035,7065.3035,7065.3035,7065.3035,7065.3035,7065.3035,7065.3035,7065.3035,5453.1763,5453.1763,5453.1763,5453.1763,5453.1763,6995.417,6995.417,6995.417,6995.417,,,
Pakistan,PAK,Emission Totals - Emissions (CO2eq) (AR5) - LULUCF,CC.EAR.LUL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8050.8877,8050.8877,8050.8877,8050.8877,8050.8877,8050.8877,8048.7912,8047.4781,8053.0537,8051.269,8050.5074,7065.3035,7070.2372,7065.3035,7066.8615,7073.3532,7065.693,7079.066,7065.3035,7070.6268,7065.3035,5453.8255,5461.0963,5453.1763,5453.3062,5453.1763,6999.9612,6998.9226,6999.312,6997.7541,,,
Pakistan,PAK,Emission Totals - Emissions (CO2eq) (AR5) - Manure applied to Soils,CC.EAR.SAS,,859.7096,879.842,901.7586,923.5541,946.9539,1010.8597,1026.4162,1042.7699,1060.1224,1078.9903,1098.9409,1124.5028,1161.3625,1200.0763,1242.2212,1286.834,1333.0138,1380.8517,1431.8719,1412.1316,1461.7303,1498.6696,1539.5975,1578.5192,1620.5849,1784.9357,1825.7792,1875.1721,1914.034,1954.3944,1988.0598,2038.9082,2097.7971,2182.8585,2261.0092,2336.4442,2403.32,2387.0058,2452.1617,2502.6014,2564.4009,2648.1319,2720.6861,2785.2765,2853.6866,3107.3117,3213.6933,3325.4629,3443.4179,3499.7567,3699.9984,3834.7585,3904.4991,4051.423,4205.0541,4676.9942,5187.5446,5425.9397,5677.0895,,,
Pakistan,PAK,Emission Totals - Emissions (CO2eq) (AR5) - Manure left on Pasture,CC.EAR.MLP,,4071.4053,4185.2356,4307.1612,4431.0281,4568.9135,4822.7981,4921.9652,5026.6466,5131.2301,5281.3411,5434.8911,5636.7012,5876.7327,6133.1686,6409.3939,6705.6575,7021.9555,7359.6022,7722.5084,7407.519,7638.4555,7840.2803,8052.2658,8266.1088,8489.1504,9154.892,9392.3255,9660.3415,9909.3528,10167.4184,10423.6715,10710.8477,11017.323,11368.4145,11718.1768,11720.42,12024.68,12220.6571,12568.2921,12845.8294,13177.5956,13548.7857,13919.03,14278.8673,14659.9114,15376.7307,15830.9742,16304.0455,16795.4257,17084.768,17836.6518,18381.3853,18835.3202,19417.1357,20019.5783,21074.8472,22200.2877,22960.1911,23747.9529,,,
Pakistan,PAK,Emission Totals - Emissions (CO2eq) (AR5) - Manure Management,CC.EAR.MMA,,2289.15,2334.9594,2383.3001,2433.8845,2485.9434,2660.5613,2701.7914,2746.4377,2793.8058,2842.0707,2888.7544,2943.7149,3003.8987,3066.2774,3132.1723,3200.8054,3271.5288,3344.1348,3420.1602,3437.7942,3555.8201,3631.23,3710.8907,3790.2332,3872.7295,4438.0597,4524.3736,4621.4633,4709.8414,4799.835,4887.6214,4989.3702,5100.1302,5233.6186,5364.1139,5704.2776,5851.3431,5933.1494,6095.7198,6228.108,6385.9339,6564.6522,6744.8351,6911.7268,7094.0065,7732.4321,7986.7193,8253.3686,8530.4105,8608.822,9118.6031,9428.5211,9696.8381,10027.8502,10371.2416,10975.7046,11632.4636,12071.946,12526.4137,,,
Pakistan,PAK,Emission Totals - Emissions (CO2eq) (AR5) - Net Forest conversion,CC.EAR.NFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8046.7602,8046.7602,8046.7602,8046.7602,8046.7602,8046.7602,8046.7602,8046.7602,8046.7602,8046.7602,8046.7602,7065.3035,7065.3035,7065.3035,7065.3035,7065.3035,7065.3035,7065.3035,7065.3035,7065.3035,7065.3035,5453.1763,5453.1763,5453.1763,5453.1763,5453.1763,6995.417,6995.417,6995.417,6995.417,,,
Pakistan,PAK,Emission Totals - Emissions (CO2eq) (AR5) - On-farm energy use,CC.EAR.OEU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2590.5604,2408.4098,2304.1227,2299.6,2456.6514,2161.6722,2122.0927,2069.821,1866.9481,1892.8017,1958.793,1801.8861,1735.7798,1946.1454,2024.007,1980.5238,2149.5113,2552.3117,1884.0437,1857.3291,1596.1774,1361.6943,1122.3969,1102.5909,1086.4557,980.6536,1011.0554,1007.126,1026.2446,1015.4259,,,
Pakistan,PAK,Emission Totals - Emissions (CO2eq) (AR5) - Rice Cultivation,CC.EAR.RCA,,4760.742,4648.1086,5041.5316,5314.391,5461.9242,5525.3772,5565.0398,6094.8905,6358.24,5893.4182,5709.4016,5799.8242,5926.7342,6288.4248,6702.1181,6857.5814,7444.472,7940.352,7975.24,7577.752,7745.92,7754.152,7834.12,7834.12,7303.744,8097.152,7694.96,8003.464,8259.048,8281.784,8219.848,7735.728,8573.432,8328.432,8474.256,8824.312,9083.816,9500.512,9860.368,9316.272,8287.664,8722,9645.552,9876.832,10275.888,10118.304,9860.368,11613.392,11301.752,9271.976,10079.104,9050.496,10933.5425,11331.3323,10738.8204,10678.131,11370.3324,11015.3176,11893.1428,,,
Pakistan,PAK,Emission Totals - Emissions (CO2eq) (AR5) - Savanna fires,CC.EAR.SVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.202,17.202,17.202,17.202,17.202,17.202,9.3469,5.5759,9.6962,13.2974,8.1578,6.6568,10.1994,8.9925,14.5758,14.7599,11.9721,9.252,30.669,20.472,11.2336,12.3166,19.0424,6.8744,16.3828,8.4502,30.2694,17.7292,10.8123,10.9351,,,
